code,location,interlevel,original
037704000,DINALUNGAN,Mun,True
037704001,ABULEG,Bgy,True
037704002,ZONE I,Bgy,False
037704002,ZONE 1,Bgy,False
037704002,ZONE I (POB.),Bgy,True
037704003,ZONE II,Bgy,False
037704003,ZONE II (POB.),Bgy,True
037704003,ZONE 2,Bgy,False
037704004,NIPOO (BULO),Bgy,True
037704004,BULO,Bgy,False
037704004,NIPOO,Bgy,False
037704005,DIBARAYBAY,Bgy,True
037704006,DITAWINI,Bgy,True
037704007,MAPALAD,Bgy,True
037704008,PALEG,Bgy,True
037704009,SIMBAHAN,Bgy,True
037705000,DINGALAN,Mun,True
037705001,APLAYA,Bgy,True
037705002,BUTAS NA BATO,Bgy,True
037705003,CABOG (MATAWE),Bgy,True
037705003,MATAWE,Bgy,False
037705003,CABOG,Bgy,False
037705004,CARAGSACAN,Bgy,True
037705005,DAVILDAVILAN,Bgy,True
037705006,DIKAPANIKIAN,Bgy,True
037705007,IBONA,Bgy,True
037705009,PALTIC,Bgy,True
037705010,POBLACION,Bgy,True
037705011,TANAWAN,Bgy,True
037705013,MALAMIG,Bgy,False
037705013,UMIRAY (MALAMIG),Bgy,True
037705013,UMIRAY,Bgy,False
037706000,DIPACULAO,Mun,True
037706001,BAYABAS,Bgy,True
037706002,BUENAVISTA,Bgy,True
037706003,BORLONGAN,Bgy,True
037706004,CALAOCAN,Bgy,True
037706005,DIANED,Bgy,True
037706006,DIARABASIN,Bgy,True
037706007,DIBUTUNAN,Bgy,True
037706008,DIMABUNO,Bgy,True
037706009,DINADIAWAN,Bgy,True
037706010,DITALE,Bgy,True
037706011,GUPA,Bgy,True
037706012,IPIL,Bgy,True
037706013,LABOY,Bgy,True
037706014,LIPIT,Bgy,True
037706015,LOBBOT,Bgy,True
037706016,MALIGAYA,Bgy,True
037706017,MIJARES,Bgy,True
037706018,MUCDOL,Bgy,True
037706019,NORTH POBLACION,Bgy,True
037706020,PUANGI,Bgy,True
037706021,SALAY,Bgy,True
037706022,SAPANGKAWAYAN,Bgy,True
037706023,SOUTH POBLACION,Bgy,True
037706024,TOYTOYAN,Bgy,True
037706025,DIAMANEN,Bgy,True
037707000,MARIA AURORA,Mun,True
037707001,ALCALA,Bgy,True
037707002,BAGTU,Bgy,True
037707003,BANGCO,Bgy,True
037707004,BANNAWAG,Bgy,True
037707005,BARANGAY 1,Bgy,False
037707005,BARANGAY I,Bgy,False
037707005,BARANGAY I (POB.),Bgy,True
037707006,BARANGAY 2,Bgy,False
037707006,BARANGAY II,Bgy,False
037707006,BARANGAY II (POB.),Bgy,True
037707007,BARANGAY III (POB.),Bgy,True
037707007,BARANGAY III,Bgy,False
037707007,BARANGAY 3,Bgy,False
037707008,BARANGAY 4,Bgy,False
037707008,BARANGAY IV,Bgy,False
037707008,BARANGAY IV (POB.),Bgy,True
037707009,BAUBO,Bgy,True
037707010,BAYANIHAN,Bgy,True
037707011,BAZAL,Bgy,True
037707012,CABITUCULAN EAST,Bgy,True
037707013,CABITUCULAN WEST,Bgy,True
037707014,DEBUCAO,Bgy,True
037707015,DECOLIAT,Bgy,True
037707016,DETAILEN,Bgy,True
037707017,DIAAT,Bgy,True
037707018,DIALATMAN,Bgy,True
037707019,DIAMAN,Bgy,True
037707020,DIANAWAN,Bgy,True
037707021,DIKILDIT,Bgy,True
037707022,DIMANPUDSO,Bgy,True
037707023,DIOME,Bgy,True
037707024,ESTONILO,Bgy,True
037707025,FLORIDA,Bgy,True
037707026,GALINTUJA,Bgy,True
037707027,CADAYACAN,Bgy,True
037707028,MALASIN,Bgy,True
037707029,PONGLO,Bgy,True
037707030,QUIRINO,Bgy,True
037707031,RAMADA,Bgy,True
037707032,SAN JOAQUIN,Bgy,True
037707033,SAN JOSE,Bgy,True
037707034,SAN LEONARDO,Bgy,True
037707035,SANTA LUCIA,Bgy,True
037707036,SANTO TOMAS,Bgy,True
037707037,SUGUIT,Bgy,True
037707038,VILLA AURORA,Bgy,True
037707039,WENCESLAO,Bgy,True
037707040,SAN JUAN,Bgy,True
037708000,SAN LUIS,Mun,True
037708001,BACONG,Bgy,True
037708002,BARANGAY I (POB.),Bgy,True
037708002,BARANGAY I,Bgy,False
037708002,BARANGAY 1,Bgy,False
037708003,BARANGAY 2,Bgy,False
037708003,BARANGAY II,Bgy,False
037708003,BARANGAY II (POB.),Bgy,True
037708004,BARANGAY 3,Bgy,False
037708004,BARANGAY III,Bgy,False
037708004,BARANGAY III (POB.),Bgy,True
037708005,BARANGAY IV,Bgy,False
037708005,BARANGAY 4,Bgy,False
037708005,BARANGAY IV (POB.),Bgy,True
037708006,DIBALO,Bgy,True
037708007,DIBAYABAY,Bgy,True
037708008,DIBUT,Bgy,True
037708009,DIKAPINISAN,Bgy,True
037708010,DIMANAYAT,Bgy,True
037708011,DITEKI,Bgy,True
037708012,DITUMABO,Bgy,True
037708013,L. PIMENTEL,Bgy,True
037708014,NONONG SENIOR,Bgy,True
037708015,REAL,Bgy,True
037708016,SAN ISIDRO,Bgy,True
037708017,SAN JOSE,Bgy,True
037708018,ZARAH,Bgy,True
040000000,REGION IV-A,Reg,False
040000000,CALABARZON,Reg,False
040000000,REGION IV-A (CALABARZON),Reg,True
041000000,BATANGAS,Prov,True
041001000,AGONCILLO,Mun,True
041001001,ADIA,Bgy,True
041001002,BAGONG SIKAT,Bgy,True
041001004,BALANGON,Bgy,True
041001005,BILIBINWANG,Bgy,True
041001006,BANGIN,Bgy,True
041001007,BARIGON,Bgy,True
041001008,CORAL NA MUNTI,Bgy,True
041001009,GUITNA,Bgy,True
041001010,MABINI,Bgy,True
041001012,PAMIGA,Bgy,True
041001013,PANHULAN,Bgy,True
041001014,PANSIPIT,Bgy,True
041001015,POBLACION,Bgy,True
041001016,POOK,Bgy,True
041001017,SAN JACINTO,Bgy,True
041001018,SAN TEODORO,Bgy,True
041001019,SANTA CRUZ,Bgy,True
041001020,SANTO TOMAS,Bgy,True
041001021,SUBIC IBABA,Bgy,True
041001022,SUBIC ILAYA,Bgy,True
041001023,BANYAGA,Bgy,True
041002000,ALITAGTAG,Mun,True
041002001,BALAGBAG,Bgy,True
041002002,CONCEPCION,Bgy,True
041002003,CONCORDIA,Bgy,True
041002004,DALIPIT EAST,Bgy,True
041002005,DALIPIT WEST,Bgy,True
041002006,DOMINADOR EAST,Bgy,True
041002007,DOMINADOR WEST,Bgy,True
041002008,MUNLAWIN SUR,Bgy,True
041002009,MUNLAWIN NORTE,Bgy,True
041002011,MUZON PRIMERO,Bgy,True
041002012,MUZON SEGUNDO,Bgy,True
041002013,PINAGKURUSAN,Bgy,True
041002014,PING-AS,Bgy,True
041002015,POBLACION EAST,Bgy,True
041002016,POBLACION WEST,Bgy,True
041002018,SAN JOSE,Bgy,True
041002019,SANTA CRUZ,Bgy,True
041002020,TADLAC,Bgy,True
041002021,SAN JUAN,Bgy,True
041003000,BALAYAN,Mun,True
041003001,BACLARAN,Bgy,True
041003003,BARANGAY 1 (POB.),Bgy,True
041003003,BARANGAY 1,Bgy,False
041003004,BARANGAY 10,Bgy,False
041003004,BARANGAY 10 (POB.),Bgy,True
041003005,BARANGAY 11 (POB.),Bgy,True
041003005,BARANGAY 11,Bgy,False
041003006,BARANGAY 12 (POB.),Bgy,True
041003006,BARANGAY 12,Bgy,False
041003007,BARANGAY 2,Bgy,False
041003007,BARANGAY 2 (POB.),Bgy,True
041003008,BARANGAY 3 (POB.),Bgy,True
041003008,BARANGAY 3,Bgy,False
041003009,BARANGAY 4,Bgy,False
041003009,BARANGAY 4 (POB.),Bgy,True
041003010,BARANGAY 5 (POB.),Bgy,True
041003010,BARANGAY 5,Bgy,False
041003011,BARANGAY 6 (POB.),Bgy,True
041003011,BARANGAY 6,Bgy,False
041003012,BARANGAY 7 (POB.),Bgy,True
041003012,BARANGAY 7,Bgy,False
041003013,BARANGAY 8 (POB.),Bgy,True
041003013,BARANGAY 8,Bgy,False
041003014,BARANGAY 9,Bgy,False
041003014,BARANGAY 9 (POB.),Bgy,True
041003016,CALAN,Bgy,True
041003017,CALOOCAN,Bgy,True
041003018,CALZADA,Bgy,True
041003019,CANDA,Bgy,True
041003020,CARENAHAN,Bgy,True
041003021,CAYBUNGA,Bgy,True
041003022,CAYPONCE,Bgy,True
041003023,DALIG,Bgy,True
041003024,DAO,Bgy,True
041003025,DILAO,Bgy,True
041003026,DUHATAN,Bgy,True
041003027,DURUNGAO,Bgy,True
041003028,GIMALAS,Bgy,True
041003029,GUMAMELA,Bgy,True
041003030,LAGNAS,Bgy,True
041003031,LANATAN,Bgy,True
041003032,LANGGANGAN,Bgy,True
041003033,LUCBAN PUTOL,Bgy,True
041003034,LUCBAN POOK,Bgy,True
041003035,MAGABE,Bgy,True
041003036,MALALAY,Bgy,True
041003037,MUNTING TUBIG,Bgy,True
041003038,NAVOTAS,Bgy,True
041003039,PATUGO,Bgy,True
041003040,PALIKPIKAN,Bgy,True
041003042,POOC,Bgy,True
041003043,SAMBAT,Bgy,True
041003044,SAMPAGA,Bgy,True
041003045,SAN JUAN,Bgy,True
041003046,SAN PIRO,Bgy,True
041003048,SANTOL,Bgy,True
041003049,SUKOL,Bgy,True
041003050,TACTAC,Bgy,True
041003051,TALUDTUD,Bgy,True
041003052,TANGGOY,Bgy,True
041004000,BALETE,Mun,True
041004001,ALANGILAN,Bgy,True
041004002,CALAWIT,Bgy,True
041004003,LOOC,Bgy,True
041004004,MAGAPI,Bgy,True
041004005,MAKINA,Bgy,True
041004006,MALABANAN,Bgy,True
041004007,PALIGAWAN,Bgy,True
041004008,PALSARA,Bgy,True
041004009,POBLACION,Bgy,True
041004010,SALA,Bgy,True
041004011,SAMPALOCAN,Bgy,True
041004012,SOLIS,Bgy,True
041004013,SAN SEBASTIAN,Bgy,True
041005000,CAPITAL,City,False
041005000,BATANGAS,City,False
041005000,BATANGAS CITY (CAPITAL),City,True
041005001,ALANGILAN,Bgy,True
041005003,BALAGTAS,Bgy,True
041005004,BALETE,Bgy,True
041005006,BANABA CENTER,Bgy,True
041005007,BANABA KANLURAN,Bgy,True
041005008,BANABA SILANGAN,Bgy,True
041005009,BANABA IBABA,Bgy,True
041005010,BILOGO,Bgy,True
041005011,MAAPAS,Bgy,True
041005012,BOLBOK,Bgy,True
041005013,BUKAL,Bgy,True
041005014,CALICANTO,Bgy,True
041005016,CATANDALA,Bgy,True
041005017,CONCEPCION,Bgy,True
041005018,CONDE ITAAS,Bgy,True
041005019,CONDE LABAK,Bgy,True
041005020,CUTA,Bgy,True
041005021,DALIG,Bgy,True
041005022,DELA PAZ,Bgy,True
041005023,DELA PAZ PULOT APLAYA,Bgy,True
041005024,DELA PAZ PULOT ITAAS,Bgy,True
041005026,DOMOCLAY,Bgy,True
041005027,DUMANTAY,Bgy,True
041005028,GULOD ITAAS,Bgy,True
041005029,GULOD LABAK,Bgy,True
041005030,HALIGUE KANLURAN,Bgy,True
041005031,HALIGUE SILANGAN,Bgy,True
041005032,ILIHAN,Bgy,True
041005033,KUMBA,Bgy,True
041005034,KUMINTANG IBABA,Bgy,True
041005035,KUMINTANG ILAYA,Bgy,True
041005036,LIBJO,Bgy,True
041005037,"LIPONPON, ISLA VERDE",Bgy,True
041005038,MAHABANG DAHILIG,Bgy,True
041005039,MAHABANG PARANG,Bgy,True
041005040,MAHACOT SILANGAN,Bgy,True
041005041,MAHACOT KANLURAN,Bgy,True
041005042,MALALIM,Bgy,True
041005043,MALIBAYO,Bgy,True
041005044,MALITAM,Bgy,True
041005045,MARUCLAP,Bgy,True
041005046,MABACONG,Bgy,False
041005046,MATOCO,Bgy,False
041005046,MABACONG (MATOCO),Bgy,True
041005047,PAGKILATAN,Bgy,True
041005048,PAHARANG KANLURAN,Bgy,True
041005049,PAHARANG SILANGAN,Bgy,True
041005050,PALLOCAN SILANGAN,Bgy,True
041005051,PALLOCAN KANLURAN,Bgy,True
041005052,PINAMUCAN,Bgy,True
041005053,PINAMUCAN IBABA,Bgy,True
041005054,PINAMUCAN SILANGAN,Bgy,True
041005055,BARANGAY 1 (POB.),Bgy,True
041005055,BARANGAY 1,Bgy,False
041005056,BARANGAY 10 (POB.),Bgy,True
041005056,BARANGAY 10,Bgy,False
041005057,BARANGAY 11 (POB.),Bgy,True
041005057,BARANGAY 11,Bgy,False
041005058,BARANGAY 12 (POB.),Bgy,True
041005058,BARANGAY 12,Bgy,False
041005059,BARANGAY 13 (POB.),Bgy,True
041005059,BARANGAY 13,Bgy,False
041005060,BARANGAY 14,Bgy,False
041005060,BARANGAY 14 (POB.),Bgy,True
041005061,BARANGAY 15,Bgy,False
041005061,BARANGAY 15 (POB.),Bgy,True
041005062,BARANGAY 16,Bgy,False
041005062,BARANGAY 16 (POB.),Bgy,True
041005063,BARANGAY 17,Bgy,False
041005063,BARANGAY 17 (POB.),Bgy,True
041005064,BARANGAY 18,Bgy,False
041005064,BARANGAY 18 (POB.),Bgy,True
041005065,BARANGAY 19,Bgy,False
041005065,BARANGAY 19 (POB.),Bgy,True
041005066,BARANGAY 2 (POB.),Bgy,True
041005066,BARANGAY 2,Bgy,False
041005067,BARANGAY 20 (POB.),Bgy,True
041005067,BARANGAY 20,Bgy,False
041005068,BARANGAY 21,Bgy,False
041005068,BARANGAY 21 (POB.),Bgy,True
041005069,BARANGAY 22,Bgy,False
041005069,BARANGAY 22 (POB.),Bgy,True
041005070,BARANGAY 23 (POB.),Bgy,True
041005070,BARANGAY 23,Bgy,False
041005071,BARANGAY 24 (POB.),Bgy,True
041005071,BARANGAY 24,Bgy,False
041005072,BARANGAY 3 (POB.),Bgy,True
041005072,BARANGAY 3,Bgy,False
041005073,BARANGAY 4 (POB.),Bgy,True
041005073,BARANGAY 4,Bgy,False
041005074,BARANGAY 5,Bgy,False
041005074,BARANGAY 5 (POB.),Bgy,True
041005075,BARANGAY 6,Bgy,False
041005075,BARANGAY 6 (POB.),Bgy,True
041005076,BARANGAY 7 (POB.),Bgy,True
041005076,BARANGAY 7,Bgy,False
041005077,BARANGAY 8,Bgy,False
041005077,BARANGAY 8 (POB.),Bgy,True
041005078,BARANGAY 9,Bgy,False
041005078,BARANGAY 9 (POB.),Bgy,True
041005082,SAMPAGA,Bgy,True
041005083,"SAN AGAPITO, ISLA VERDE",Bgy,True
041005084,"SAN AGUSTIN KANLURAN, ISLA VERDE",Bgy,True
041005085,"SAN AGUSTIN SILANGAN, ISLA VERDE",Bgy,True
041005087,"SAN ANDRES, ISLA VERDE",Bgy,True
041005088,"SAN ANTONIO, ISLA VERDE",Bgy,True
041005090,SAN ISIDRO,Bgy,True
041005092,SAN JOSE SICO,Bgy,True
041005093,SAN MIGUEL,Bgy,True
041005094,SAN PEDRO,Bgy,True
041005095,SANTA CLARA,Bgy,True
041005096,SANTA RITA APLAYA,Bgy,True
041005097,SANTA RITA KARSADA,Bgy,True
041005099,SANTO DOMINGO,Bgy,True
041005100,SANTO NIÑO,Bgy,True
041005100,SANTO NINO,Bgy,False
041005101,SIMLONG,Bgy,True
041005102,SIRANG LUPA,Bgy,True
041005103,SOROSORO IBABA,Bgy,True
041005104,SOROSORO ILAYA,Bgy,True
041005105,SOROSORO KARSADA,Bgy,True
041005106,TABANGAO PROPER,Bgy,False
041005106,TABANGAO APLAYA,Bgy,False
041005106,TABANGAO APLAYA (TABANGAO PROPER),Bgy,True
041005107,TABANGAO AMBULONG,Bgy,True
041005109,TABANGAO DAO,Bgy,True
041005110,TALAHIB PANDAYAN,Bgy,True
041005111,TALAHIB PAYAPA,Bgy,True
041005112,TALUMPOK KANLURAN,Bgy,True
041005113,TALUMPOK SILANGAN,Bgy,True
041005114,TINGA ITAAS,Bgy,True
041005115,TINGA LABAK,Bgy,True
041005116,TULO,Bgy,True
041005117,WAWA,Bgy,True
041006000,BAUAN,Mun,True
041006001,ALAGAO,Bgy,True
041006002,APLAYA,Bgy,True
041006003,AS-IS,Bgy,True
041006004,BAGONG SILANG,Bgy,True
041006005,BAGUILAWA,Bgy,True
041006006,BALAYONG,Bgy,True
041006007,BARANGAY I (POB.),Bgy,True
041006007,BARANGAY I,Bgy,False
041006007,BARANGAY 1,Bgy,False
041006008,BARANGAY 2,Bgy,False
041006008,BARANGAY II (POB.),Bgy,True
041006008,BARANGAY II,Bgy,False
041006009,BARANGAY III (POB.),Bgy,True
041006009,BARANGAY III,Bgy,False
041006009,BARANGAY 3,Bgy,False
041006010,BARANGAY IV,Bgy,False
041006010,BARANGAY 4,Bgy,False
041006010,BARANGAY IV (POB.),Bgy,True
041006011,BOLO,Bgy,True
041006012,COLVO,Bgy,True
041006013,CUPANG,Bgy,True
041006014,DURUNGAO,Bgy,True
041006015,GULIBAY,Bgy,True
041006016,INICBULAN,Bgy,True
041006018,LOCLOC,Bgy,True
041006019,MAGALANG-GALANG,Bgy,True
041006020,MALINDIG,Bgy,True
041006021,MANALUPONG,Bgy,True
041006022,MANGHINAO PROPER,Bgy,True
041006023,MANGHINAO UNO,Bgy,True
041006023,MANGHINAO 1,Bgy,False
041006024,NEW DANGLAYAN,Bgy,True
041006025,ORENSE,Bgy,True
041006026,PITUGO,Bgy,True
041006028,RIZAL,Bgy,True
041006029,SAMPAGUITA,Bgy,True
041006030,SAN AGUSTIN,Bgy,True
041006031,SAN ANDRES PROPER,Bgy,True
041006032,SAN ANDRES 1,Bgy,False
041006032,SAN ANDRES UNO,Bgy,True
041006033,SAN DIEGO,Bgy,True
041006034,SAN MIGUEL,Bgy,True
041006035,SAN PABLO,Bgy,True
041006036,SAN PEDRO,Bgy,True
041006037,SAN ROQUE,Bgy,True
041006038,SAN TEODORO,Bgy,True
041006039,SAN VICENTE,Bgy,True
041006041,SANTA MARIA,Bgy,True
041006042,SANTO DOMINGO,Bgy,True
041006044,SINALA,Bgy,True
041007000,CALACA,Mun,True
041007001,BAGONG TUBIG,Bgy,True
041007002,BACLAS,Bgy,True
041007003,BALIMBING,Bgy,True
041007004,BAMBANG,Bgy,True
041007006,BARANGAY 1 (POB.),Bgy,True
041007006,BARANGAY 1,Bgy,False
041007007,BARANGAY 2 (POB.),Bgy,True
041007007,BARANGAY 2,Bgy,False
041007008,BARANGAY 3 (POB.),Bgy,True
041007008,BARANGAY 3,Bgy,False
041007009,BARANGAY 4 (POB.),Bgy,True
041007009,BARANGAY 4,Bgy,False
041007010,BARANGAY 5,Bgy,False
041007010,BARANGAY 5 (POB.),Bgy,True
041007011,BARANGAY 6,Bgy,False
041007011,BARANGAY 6 (POB.),Bgy,True
041007012,BISAYA,Bgy,True
041007013,CAHIL,Bgy,True
041007014,CALUANGAN,Bgy,True
041007015,CALANTAS,Bgy,True
041007016,CAMASTILISAN,Bgy,True
041007017,CORAL NI LOPEZ,Bgy,False
041007017,SUGOD,Bgy,False
041007017,CORAL NI LOPEZ (SUGOD),Bgy,True
041007018,CORAL NI BACAL,Bgy,True
041007019,DACANLAO,Bgy,True
041007020,DILA,Bgy,True
041007021,LOMA,Bgy,True
041007022,LUMBANG CALZADA,Bgy,True
041007023,LUMBANG NA BATA,Bgy,True
041007024,LUMBANG NA MATANDA,Bgy,True
041007025,MADALUNOT,Bgy,True
041007027,MAKINA,Bgy,True
041007028,MATIPOK,Bgy,True
041007030,MUNTING CORAL,Bgy,True
041007031,NIYUGAN,Bgy,True
041007032,PANTAY,Bgy,True
041007033,PUTING BATO WEST,Bgy,True
041007034,PUTING KAHOY,Bgy,True
041007035,PUTING BATO EAST,Bgy,True
041007036,QUISUMBING,Bgy,True
041007037,SALONG,Bgy,True
041007038,SAN RAFAEL,Bgy,True
041007039,SINISIAN,Bgy,True
041007041,TAKLANG ANAK,Bgy,True
041007042,TALISAY,Bgy,True
041007043,TAMAYO,Bgy,True
041007044,TIMBAIN,Bgy,True
041008000,CALATAGAN,Mun,True
041008001,BAGONG SILANG,Bgy,True
041008002,BAHA,Bgy,True
041008003,BALIBAGO,Bgy,True
041008004,BALITOC,Bgy,True
041008005,BIGA,Bgy,True
041008006,BUCAL,Bgy,True
041008007,CARLOSA,Bgy,True
041008008,CARRETUNAN,Bgy,True
041008009,ENCARNACION,Bgy,True
041008010,GULOD,Bgy,True
041008011,HUKAY,Bgy,True
041008013,LUCSUHIN,Bgy,True
041008014,LUYA,Bgy,True
041008015,PARAISO,Bgy,True
041008016,BARANGAY 1,Bgy,False
041008016,BARANGAY 1 (POB.),Bgy,True
041008017,BARANGAY 2 (POB.),Bgy,True
041008017,BARANGAY 2,Bgy,False
041008018,BARANGAY 3 (POB.),Bgy,True
041008018,BARANGAY 3,Bgy,False
041008019,BARANGAY 4,Bgy,False
041008019,BARANGAY 4 (POB.),Bgy,True
041008020,QUILITISAN,Bgy,True
041008021,REAL,Bgy,True
041008022,SAMBUNGAN,Bgy,True
041008023,SANTA ANA,Bgy,True
041008026,TALIBAYOG,Bgy,True
041008027,TALISAY,Bgy,True
041008028,TANAGAN,Bgy,True
041009000,CUENCA,Mun,True
041009001,BALAGBAG,Bgy,True
041009002,BUNGAHAN,Bgy,True
041009003,CALUMAYIN,Bgy,True
041009005,DALIPIT EAST,Bgy,True
041009006,DALIPIT WEST,Bgy,True
041009007,DITA,Bgy,True
041009008,DON JUAN,Bgy,True
041009009,EMMANUEL,Bgy,True
041009010,IBABAO,Bgy,True
041009011,LABAC,Bgy,True
041009012,PINAGKAISAHAN,Bgy,True
041009013,SAN FELIPE,Bgy,True
041009014,SAN ISIDRO,Bgy,True
041009015,BARANGAY 1 (POB.),Bgy,True
041009015,BARANGAY 1,Bgy,False
041009016,BARANGAY 2,Bgy,False
041009016,BARANGAY 2 (POB.),Bgy,True
041009017,BARANGAY 3 (POB.),Bgy,True
041009017,BARANGAY 3,Bgy,False
041009018,BARANGAY 4 (POB.),Bgy,True
041009018,BARANGAY 4,Bgy,False
041009019,BARANGAY 5 (POB.),Bgy,True
041009019,BARANGAY 5,Bgy,False
041009020,BARANGAY 6,Bgy,False
041009020,BARANGAY 6 (POB.),Bgy,True
041009021,BARANGAY 7,Bgy,False
041009021,BARANGAY 7 (POB.),Bgy,True
041009022,BARANGAY 8,Bgy,False
041009022,BARANGAY 8 (POB.),Bgy,True
041010000,IBAAN,Mun,True
041010001,BAGO,Bgy,True
041010002,BALANGA,Bgy,True
041010003,BUNGAHAN,Bgy,True
041010004,CALAMIAS,Bgy,True
041010005,CATANDALA,Bgy,True
041010006,COLIAT,Bgy,True
041010007,DAYAPAN,Bgy,True
041010008,LAPU-LAPU,Bgy,True
041010009,LUCSUHIN,Bgy,True
041010010,MABALOR,Bgy,True
041010011,MALAININ,Bgy,True
041010012,MATALA,Bgy,True
041010013,MUNTING-TUBIG,Bgy,True
041010014,PALINDAN,Bgy,True
041010015,PANGAO,Bgy,True
041010016,PANGHAYAAN,Bgy,True
041010017,POBLACION,Bgy,True
041010018,QUILO,Bgy,True
041010019,SABANG,Bgy,True
041010020,SALABAN I,Bgy,True
041010020,SALABAN 1,Bgy,False
041010022,SAN AGUSTIN,Bgy,True
041010023,SANDALAN,Bgy,True
041010024,SANTO NIÑO,Bgy,True
041010024,SANTO NINO,Bgy,False
041010025,TALAIBON,Bgy,True
041010027,TULAY NA PATPAT,Bgy,True
041010028,SALABAN II,Bgy,True
041010028,SALABAN 2,Bgy,False
041011000,LAUREL,Mun,True
041011001,AS-IS,Bgy,True
041011002,BALAKILONG,Bgy,True
041011004,BERINAYAN,Bgy,True
041011006,BUGAAN EAST,Bgy,True
041011007,BUGAAN WEST,Bgy,True
041011008,BUSO-BUSO,Bgy,True
041011010,DAYAP ITAAS,Bgy,True
041011011,GULOD,Bgy,True
041011012,J. LEVISTE,Bgy,True
041011013,MOLINETE,Bgy,True
041011014,NIYUGAN,Bgy,True
041011015,PALIPARAN,Bgy,True
041011016,BARANGAY 1 (POB.),Bgy,True
041011016,BARANGAY 1,Bgy,False
041011017,BARANGAY 2 (POB.),Bgy,True
041011017,BARANGAY 2,Bgy,False
041011018,BARANGAY 3,Bgy,False
041011018,BARANGAY 3 (POB.),Bgy,True
041011019,BARANGAY 4 (POB.),Bgy,True
041011019,BARANGAY 4,Bgy,False
041011020,BARANGAY 5,Bgy,False
041011020,BARANGAY 5 (POB.),Bgy,True
041011021,SAN GABRIEL,Bgy,True
041011022,SAN GREGORIO,Bgy,True
041011023,SANTA MARIA,Bgy,True
041011024,TICUB,Bgy,True
041012000,LEMERY,Mun,True
041012001,ANAK-DAGAT,Bgy,True
041012002,ARUMAHAN,Bgy,True
041012003,AYAO-IYAO,Bgy,True
041012004,BAGONG POOK,Bgy,True
041012005,BAGONG SIKAT,Bgy,True
041012006,BALANGA,Bgy,True
041012007,BUKAL,Bgy,True
041012009,CAHILAN 1,Bgy,False
041012009,CAHILAN I,Bgy,True
041012010,CAHILAN 2,Bgy,False
041012010,CAHILAN II,Bgy,True
041012011,DAYAPAN,Bgy,True
041012012,DITA,Bgy,True
041012013,GULOD,Bgy,True
041012014,LUCKY,Bgy,True
041012015,MAGUIHAN,Bgy,True
041012016,MAHABANG DAHILIG,Bgy,True
041012017,MAHAYAHAY,Bgy,True
041012018,MAIGSING DAHILIG,Bgy,True
041012020,MALIGAYA,Bgy,True
041012021,MALINIS,Bgy,True
041012022,MASALISI,Bgy,True
041012023,MATAAS NA BAYAN,Bgy,True
041012024,MATINGAIN I,Bgy,True
041012024,MATINGAIN 1,Bgy,False
041012025,MATINGAIN 2,Bgy,False
041012025,MATINGAIN II,Bgy,True
041012026,MAYASANG,Bgy,True
041012027,NIUGAN,Bgy,True
041012028,NONONG CASTO,Bgy,True
041012029,PALANAS,Bgy,True
041012030,PAYAPA IBABA,Bgy,True
041012031,PAYAPA ILAYA,Bgy,True
041012032,DISTRICT 1,Bgy,False
041012032,DISTRICT I (POB.),Bgy,True
041012032,DISTRICT I,Bgy,False
041012033,DISTRICT II,Bgy,False
041012033,DISTRICT 2,Bgy,False
041012033,DISTRICT II (POB.),Bgy,True
041012034,DISTRICT III (POB.),Bgy,True
041012034,DISTRICT III,Bgy,False
041012034,DISTRICT 3,Bgy,False
041012035,DISTRICT 4,Bgy,False
041012035,DISTRICT IV,Bgy,False
041012035,DISTRICT IV (POB.),Bgy,True
041012036,RIZAL,Bgy,True
041012037,SAMBAL IBABA,Bgy,True
041012038,SAMBAL ILAYA,Bgy,True
041012039,SAN ISIDRO IBABA,Bgy,True
041012040,SAN ISIDRO ITAAS,Bgy,True
041012041,SANGALANG,Bgy,True
041012043,TALAGA,Bgy,True
041012044,TUBIGAN,Bgy,True
041012045,TUBUAN,Bgy,True
041012046,WAWA IBABA,Bgy,True
041012047,WAWA ILAYA,Bgy,True
041012048,SINISIAN EAST,Bgy,True
041012049,SINISIAN WEST,Bgy,True
041013000,LIAN,Mun,True
041013002,BAGONG POOK,Bgy,True
041013003,BALIBAGO,Bgy,True
041013004,BINUBUSAN,Bgy,True
041013005,BUNGAHAN,Bgy,True
041013007,CUMBA,Bgy,True
041013008,HUMAYINGAN,Bgy,True
041013009,KAPITO,Bgy,True
041013012,LUMANIAG,Bgy,True
041013013,LUYAHAN,Bgy,True
041013014,MALARUHATAN,Bgy,True
041013015,MATABUNGKAY,Bgy,True
041013016,BARANGAY 1 (POB.),Bgy,True
041013016,BARANGAY 1,Bgy,False
041013017,BARANGAY 2,Bgy,False
041013017,BARANGAY 2 (POB.),Bgy,True
041013018,BARANGAY 3,Bgy,False
041013018,BARANGAY 3 (POB.),Bgy,True
041013019,BARANGAY 4,Bgy,False
041013019,BARANGAY 4 (POB.),Bgy,True
041013020,BARANGAY 5 (POB.),Bgy,True
041013020,BARANGAY 5,Bgy,False
041013021,PRENZA,Bgy,True
041013022,PUTING-KAHOY,Bgy,True
041013023,SAN DIEGO,Bgy,True
041014000,LIPA,City,False
041014000,CITY OF LIPA,City,True
041014001,ADYA,Bgy,True
